Timestamp,Jenis Error,Pesan Error,User ID,Versi Aplikasi,Lokasi,Platform,Severity Level,Browser/User Agent,Sistem Operasi,Response Time (ms),Network Latency (ms),CPU Usage (%)
2024-01-13 17:20:43,ResourceNotFoundException,I/O error occurred,user4,v2.0,Surabaya,iOS,Info,Chrome 110,macOS 13,4999,39,24
2024-01-13 18:05:24,NullPointerException,Resource not found,user86,v1.0,Jakarta,iOS,Info,Safari 16,Android 13,4141,184,78
2024-01-13 18:50:05,ResourceNotFoundException,Null pointer access,user64,v1.2,Surabaya,iOS,Info,Edge 109,macOS 13,3229,160,74
2024-01-13 19:34:46,Timeout Exception,Timeout while processing request,user43,v1.0,Jakarta,Android,Warning,Firefox 108,Windows 10,2155,195,96
2024-01-13 20:19:27,Connection Error,Resource not found,user82,v1.2,Medan,Web,Warning,Chrome 110,macOS 13,3677,80,13
2024-01-13 21:04:08,Connection Error,Failed to connect to database,user20,v1.0,Makassar,Android,Warning,Edge 109,iOS 16,4873,184,19
2024-01-13 21:48:49,Connection Error,Invalid input format,user61,v1.2,Surabaya,Web,Error,Firefox 108,Windows 10,1602,143,22
2024-01-13 22:33:30,ResourceNotFoundException,I/O error occurred,user44,v2.0,Medan,iOS,Debug,Edge 109,Windows 10,2194,12,31
2024-01-13 23:18:11,ResourceNotFoundException,Null pointer access,user4,v1.2,Makassar,Web,Info,Chrome 110,macOS 13,3812,187,36
2024-01-14 00:02:52,InvalidInputException,Failed to connect to database,user62,v1.1,Bandung,iOS,Info,Firefox 108,Linux,2587,35,24
2024-01-14 00:47:34,InvalidInputException,Null pointer access,user87,v2.0,Makassar,iOS,Warning,Safari 16,Windows 10,2080,30,60
2024-01-14 01:32:15,InvalidInputException,Null pointer access,user5,v2.0,Jakarta,Android,Error,Chrome 110,iOS 16,1509,160,47
2024-01-14 02:16:56,InvalidInputException,I/O error occurred,user52,v2.0,Jakarta,Android,Fatal,Edge 109,Android 13,1628,42,89
2024-01-14 03:01:37,IOException,Timeout while processing request,user18,v1.1,Bandung,iOS,Error,Safari 16,Windows 10,3492,71,14
2024-01-14 03:46:18,ResourceNotFoundException,Failed to connect to database,user95,v1.0,Bandung,iOS,Fatal,Chrome 110,Android 13,4682,134,67
2024-01-14 04:30:59,ResourceNotFoundException,Timeout while processing request,user83,v1.1,Medan,iOS,Info,Firefox 108,Android 13,3182,49,79
2024-01-14 05:15:40,Connection Error,Null pointer access,user53,v1.2,Makassar,iOS,Info,Chrome 110,Android 13,1301,29,96
2024-01-14 06:00:21,Timeout Exception,Failed to connect to database,user97,v1.2,Bandung,iOS,Critical,Chrome 110,Android 13,3066,67,29
2024-01-14 06:45:02,IOException,Failed to connect to database,user25,v2.0,Medan,iOS,Warning,Firefox 108,Windows 10,3938,159,21
2024-01-14 07:29:43,InvalidInputException,Null pointer access,user59,v1.0,Medan,Android,Warning,Chrome 110,Windows 10,335,27,57
2024-01-14 08:14:24,NullPointerException,Failed to connect to database,user8,v1.0,Makassar,Android,Warning,Chrome 110,macOS 13,3021,21,42
2024-01-14 08:59:05,Connection Error,Resource not found,user23,v1.0,Makassar,Web,Debug,Edge 109,iOS 16,2563,67,47
2024-01-14 09:43:47,IOException,I/O error occurred,user70,v2.0,Bandung,Web,Info,Edge 109,Android 13,551,89,45
2024-01-14 10:28:28,Connection Error,Resource not found,user71,v1.2,Jakarta,Android,Debug,Edge 109,macOS 13,3709,166,93
2024-01-14 11:13:09,NullPointerException,I/O error occurred,user96,v1.2,Makassar,Android,Fatal,Chrome 110,Android 13,4817,149,70
2024-01-14 11:57:50,Connection Error,Null pointer access,user81,v2.0,Surabaya,iOS,Critical,Chrome 110,macOS 13,1342,194,82
2024-01-14 12:42:31,ResourceNotFoundException,Invalid input format,user9,v2.0,Medan,Android,Warning,Firefox 108,macOS 13,2270,158,94
2024-01-14 13:27:12,Timeout Exception,Timeout while processing request,user3,v1.2,Medan,iOS,Critical,Safari 16,Windows 10,4113,12,33
2024-01-14 14:11:53,Connection Error,Invalid input format,user29,v2.0,Jakarta,Web,Warning,Firefox 108,Android 13,2547,66,75
2024-01-14 14:56:34,Connection Error,Null pointer access,user91,v1.0,Makassar,Web,Fatal,Firefox 108,Windows 10,2820,48,25
2024-01-14 15:41:15,Timeout Exception,Invalid input format,user84,v1.0,Makassar,Android,Error,Firefox 108,Windows 10,2932,187,66
2024-01-14 16:25:56,NullPointerException,Invalid input format,user31,v2.0,Surabaya,Web,Warning,Edge 109,Windows 10,1703,109,17
2024-01-14 17:10:37,InvalidInputException,Failed to connect to database,user74,v2.0,Bandung,Android,Error,Chrome 110,Android 13,4008,75,15
2024-01-14 17:55:18,NullPointerException,Invalid input format,user61,v1.1,Makassar,Android,Warning,Firefox 108,Windows 10,4223,15,34
2024-01-14 18:40:00,Connection Error,I/O error occurred,user41,v2.0,Makassar,iOS,Critical,Safari 16,Windows 10,1892,166,97
2024-01-14 19:24:41,Connection Error,Timeout while processing request,user18,v1.1,Bandung,Android,Warning,Firefox 108,iOS 16,364,22,27
2024-01-14 20:09:22,Connection Error,Null pointer access,user81,v1.1,Bandung,iOS,Warning,Firefox 108,Linux,2209,37,91
2024-01-14 20:54:03,ResourceNotFoundException,Invalid input format,user22,v1.1,Medan,iOS,Error,Chrome 110,macOS 13,2525,42,86
2024-01-14 21:38:44,Connection Error,Timeout while processing request,user28,v2.0,Surabaya,iOS,Debug,Firefox 108,Windows 10,3922,37,15
2024-01-14 22:23:25,InvalidInputException,Null pointer access,user82,v1.1,Medan,Android,Debug,Firefox 108,Windows 10,2191,123,46
2024-01-14 23:08:06,ResourceNotFoundException,Failed to connect to database,user47,v1.0,Makassar,Android,Fatal,Edge 109,macOS 13,4069,95,51
2024-01-14 23:52:47,ResourceNotFoundException,Resource not found,user14,v2.0,Surabaya,Web,Fatal,Chrome 110,iOS 16,4754,131,96
2024-01-15 00:37:28,IOException,Failed to connect to database,user1,v1.1,Makassar,Web,Debug,Chrome 110,Windows 10,2811,107,48
2024-01-15 01:22:09,Connection Error,Failed to connect to database,user64,v1.0,Surabaya,Web,Debug,Edge 109,Windows 10,3345,63,77
2024-01-15 02:06:50,NullPointerException,Null pointer access,user87,v1.0,Surabaya,Web,Error,Chrome 110,macOS 13,4218,59,28
2024-01-15 02:51:31,ResourceNotFoundException,I/O error occurred,user71,v2.0,Makassar,Android,Warning,Firefox 108,Android 13,745,60,96
2024-01-15 03:36:12,InvalidInputException,Null pointer access,user19,v1.0,Jakarta,Android,Warning,Chrome 110,iOS 16,1044,17,25
2024-01-15 04:20:54,NullPointerException,Failed to connect to database,user23,v1.2,Surabaya,iOS,Critical,Chrome 110,Android 13,2957,134,65
2024-01-15 05:05:35,Connection Error,I/O error occurred,user75,v1.1,Surabaya,Android,Info,Chrome 110,iOS 16,3236,76,15
2024-01-15 05:50:16,Connection Error,Null pointer access,user69,v1.2,Surabaya,Android,Fatal,Firefox 108,Android 13,943,58,89
2024-01-15 06:34:57,ResourceNotFoundException,Resource not found,user38,v2.0,Makassar,iOS,Debug,Edge 109,Windows 10,2019,41,22
2024-01-15 07:19:38,Connection Error,Null pointer access,user67,v1.0,Surabaya,Web,Debug,Safari 16,Windows 10,3799,17,61
2024-01-15 08:04:19,Connection Error,Failed to connect to database,user28,v1.2,Surabaya,Web,Error,Firefox 108,Windows 10,516,74,56
2024-01-15 08:49:00,Connection Error,Invalid input format,user53,v1.1,Surabaya,Android,Critical,Chrome 110,Windows 10,3808,45,49
2024-01-15 09:33:41,Connection Error,Resource not found,user8,v1.0,Jakarta,Web,Debug,Chrome 110,macOS 13,4338,196,63
2024-01-15 10:18:22,InvalidInputException,Failed to connect to database,user73,v1.0,Surabaya,Android,Fatal,Chrome 110,Windows 10,4754,62,99
2024-01-15 11:03:03,NullPointerException,I/O error occurred,user47,v1.0,Surabaya,iOS,Info,Firefox 108,Windows 10,242,156,28
2024-01-15 11:47:44,NullPointerException,Resource not found,user63,v2.0,Medan,iOS,Critical,Safari 16,macOS 13,3518,10,61
2024-01-15 12:32:25,NullPointerException,Null pointer access,user33,v2.0,Medan,iOS,Fatal,Chrome 110,iOS 16,1633,196,40
2024-01-15 13:17:07,NullPointerException,I/O error occurred,user66,v2.0,Bandung,Android,Critical,Firefox 108,macOS 13,2113,78,23
2024-01-15 14:01:48,Connection Error,Invalid input format,user37,v1.2,Makassar,Android,Error,Edge 109,Linux,1950,52,95
2024-01-15 14:46:29,Connection Error,Invalid input format,user52,v2.0,Surabaya,Web,Error,Chrome 110,Windows 10,2137,117,38
2024-01-15 15:31:10,NullPointerException,Failed to connect to database,user24,v1.0,Bandung,iOS,Debug,Safari 16,Android 13,1718,117,55
2024-01-15 16:15:51,NullPointerException,Null pointer access,user1,v1.2,Medan,iOS,Critical,Safari 16,Linux,1710,103,72
2024-01-15 17:00:32,InvalidInputException,I/O error occurred,user61,v1.1,Surabaya,Web,Warning,Chrome 110,Android 13,1791,32,52
2024-01-15 17:45:13,NullPointerException,Null pointer access,user87,v1.0,Medan,Android,Error,Chrome 110,macOS 13,3594,174,51
2024-01-15 18:29:54,NullPointerException,Failed to connect to database,user11,v2.0,Jakarta,Android,Info,Firefox 108,Android 13,3348,65,52
2024-01-15 19:14:35,NullPointerException,Failed to connect to database,user59,v1.0,Makassar,iOS,Debug,Chrome 110,Linux,692,82,86
2024-01-15 19:59:16,Timeout Exception,Timeout while processing request,user1,v1.1,Makassar,Android,Warning,Edge 109,Windows 10,3361,115,18
2024-01-15 20:43:57,NullPointerException,Timeout while processing request,user32,v2.0,Jakarta,Android,Warning,Firefox 108,Windows 10,4852,113,95
2024-01-15 21:28:38,NullPointerException,Null pointer access,user93,v1.2,Medan,iOS,Error,Chrome 110,iOS 16,4216,125,64
2024-01-15 22:13:20,Connection Error,Failed to connect to database,user81,v2.0,Bandung,Web,Error,Chrome 110,Windows 10,2054,97,25
2024-01-15 22:58:01,Connection Error,Failed to connect to database,user52,v1.2,Surabaya,Android,Debug,Safari 16,macOS 13,4514,138,18
2024-01-15 23:42:42,Connection Error,Null pointer access,user88,v1.1,Jakarta,iOS,Info,Chrome 110,iOS 16,3768,46,30
2024-01-16 00:27:23,ResourceNotFoundException,Invalid input format,user37,v1.0,Bandung,Web,Warning,Chrome 110,Windows 10,1735,18,84
2024-01-16 01:12:04,NullPointerException,Resource not found,user30,v2.0,Jakarta,Web,Debug,Safari 16,macOS 13,3169,45,92
2024-01-16 01:56:45,NullPointerException,Failed to connect to database,user87,v1.1,Makassar,Android,Error,Edge 109,Windows 10,3323,110,26
2024-01-16 02:41:26,NullPointerException,Failed to connect to database,user39,v2.0,Makassar,Android,Critical,Chrome 110,Android 13,4584,34,12
2024-01-16 03:26:07,NullPointerException,Resource not found,user98,v1.1,Bandung,iOS,Debug,Firefox 108,iOS 16,3441,97,80
2024-01-16 04:10:48,Connection Error,Timeout while processing request,user100,v1.1,Medan,Web,Info,Chrome 110,Android 13,4388,35,19
2024-01-16 04:55:29,Connection Error,Null pointer access,user87,v1.1,Bandung,Android,Debug,Edge 109,Android 13,3344,41,50
2024-01-16 05:40:10,InvalidInputException,I/O error occurred,user4,v2.0,Jakarta,iOS,Critical,Safari 16,Android 13,1042,193,53
2024-01-16 06:24:51,InvalidInputException,Failed to connect to database,user94,v1.2,Surabaya,iOS,Info,Firefox 108,macOS 13,1757,189,15
2024-01-16 07:09:32,Connection Error,Invalid input format,user55,v1.0,Makassar,iOS,Fatal,Edge 109,macOS 13,3551,165,77
2024-01-16 07:54:14,NullPointerException,Failed to connect to database,user56,v1.1,Makassar,Android,Fatal,Firefox 108,iOS 16,3524,179,28
2024-01-16 08:38:55,Connection Error,Null pointer access,user98,v1.1,Jakarta,Android,Error,Chrome 110,Windows 10,999,155,53
2024-01-16 09:23:36,NullPointerException,Resource not found,user85,v1.0,Bandung,Web,Warning,Firefox 108,macOS 13,2062,192,36
2024-01-16 10:08:17,InvalidInputException,Failed to connect to database,user58,v1.2,Surabaya,iOS,Error,Chrome 110,Windows 10,1961,183,43
2024-01-16 10:52:58,NullPointerException,Failed to connect to database,user73,v2.0,Surabaya,iOS,Error,Chrome 110,Windows 10,1877,161,78
2024-01-16 11:37:39,Connection Error,Resource not found,user7,v1.0,Jakarta,Android,Debug,Edge 109,macOS 13,4476,182,57
2024-01-16 12:22:20,NullPointerException,Failed to connect to database,user84,v1.1,Jakarta,Web,Debug,Chrome 110,Android 13,4513,152,88
2024-01-16 13:07:01,NullPointerException,Invalid input format,user42,v2.0,Makassar,Web,Error,Edge 109,Windows 10,3000,146,42
2024-01-16 13:51:42,Connection Error,Failed to connect to database,user43,v2.0,Makassar,iOS,Info,Chrome 110,macOS 13,2477,51,77
2024-01-16 14:36:23,InvalidInputException,Resource not found,user72,v1.2,Medan,iOS,Warning,Firefox 108,macOS 13,3371,129,79
2024-01-16 15:21:04,InvalidInputException,Null pointer access,user15,v1.2,Surabaya,Android,Info,Safari 16,Windows 10,1832,30,52
2024-01-16 16:05:45,Connection Error,I/O error occurred,user74,v1.1,Medan,Web,Debug,Firefox 108,Android 13,4542,130,14
2024-01-16 16:50:27,ResourceNotFoundException,Timeout while processing request,user77,v2.0,Makassar,Android,Info,Chrome 110,Android 13,4196,72,10
2024-01-16 17:35:08,InvalidInputException,Resource not found,user62,v1.0,Medan,Android,Debug,Safari 16,Android 13,1881,169,15
2024-01-16 18:19:49,NullPointerException,Null pointer access,user38,v1.2,Jakarta,Android,Info,Edge 109,macOS 13,245,156,18
2024-01-16 19:04:30,Connection Error,Resource not found,user38,v2.0,Surabaya,Web,Fatal,Chrome 110,Android 13,3402,122,23
2024-01-16 19:49:11,InvalidInputException,Failed to connect to database,user84,v2.0,Jakarta,iOS,Critical,Firefox 108,Linux,4553,127,64
2024-01-16 20:33:52,Connection Error,Timeout while processing request,user75,v1.2,Medan,iOS,Info,Chrome 110,Windows 10,1861,95,94
2024-01-16 21:18:33,Timeout Exception,Failed to connect to database,user71,v1.0,Jakarta,Android,Info,Chrome 110,Android 13,2574,133,59
2024-01-16 22:03:14,Connection Error,Null pointer access,user99,v2.0,Bandung,iOS,Error,Firefox 108,Windows 10,4844,70,27
2024-01-16 22:47:55,ResourceNotFoundException,Failed to connect to database,user3,v1.0,Medan,Android,Warning,Chrome 110,Android 13,3446,157,38
2024-01-16 23:32:36,NullPointerException,Null pointer access,user20,v1.2,Surabaya,Android,Fatal,Firefox 108,iOS 16,4308,169,55
2024-01-17 00:17:17,ResourceNotFoundException,Invalid input format,user15,v1.2,Jakarta,iOS,Warning,Safari 16,iOS 16,2859,109,97
2024-01-17 01:01:58,ResourceNotFoundException,Timeout while processing request,user37,v2.0,Surabaya,Android,Debug,Chrome 110,macOS 13,1703,179,24
2024-01-17 01:46:40,InvalidInputException,Resource not found,user56,v2.0,Makassar,Web,Info,Chrome 110,Windows 10,892,59,53
2024-01-17 02:31:21,Connection Error,Failed to connect to database,user56,v1.2,Medan,Web,Debug,Chrome 110,Android 13,4982,151,66
2024-01-17 03:16:02,Connection Error,Failed to connect to database,user20,v2.0,Bandung,Web,Fatal,Chrome 110,iOS 16,394,153,80
2024-01-17 04:00:43,Connection Error,Resource not found,user17,v1.2,Makassar,iOS,Debug,Safari 16,Windows 10,879,83,43
2024-01-17 04:45:24,ResourceNotFoundException,Invalid input format,user24,v1.2,Bandung,Android,Error,Firefox 108,macOS 13,2712,107,28
2024-01-17 05:30:05,InvalidInputException,Failed to connect to database,user32,v1.2,Surabaya,Web,Fatal,Safari 16,Windows 10,3174,170,44
2024-01-17 06:14:46,NullPointerException,Resource not found,user18,v1.2,Medan,Android,Debug,Chrome 110,Windows 10,1362,113,11
2024-01-17 06:59:27,NullPointerException,Timeout while processing request,user48,v1.1,Jakarta,iOS,Info,Chrome 110,Windows 10,3215,141,48
2024-01-17 07:44:08,NullPointerException,I/O error occurred,user87,v1.0,Medan,Web,Critical,Chrome 110,Windows 10,2454,37,83
2024-01-17 08:28:49,InvalidInputException,Null pointer access,user85,v1.0,Medan,Web,Warning,Firefox 108,Windows 10,4548,158,38
2024-01-17 09:13:30,Connection Error,Null pointer access,user43,v2.0,Bandung,Web,Warning,Chrome 110,Windows 10,4597,65,69
2024-01-17 09:58:11,NullPointerException,I/O error occurred,user5,v2.0,Medan,Web,Critical,Chrome 110,Windows 10,1654,71,18
2024-01-17 10:42:52,Connection Error,Invalid input format,user90,v1.1,Medan,Web,Warning,Firefox 108,Android 13,3014,86,96
2024-01-17 11:27:34,ResourceNotFoundException,Null pointer access,user26,v1.2,Medan,Web,Debug,Safari 16,Windows 10,662,85,84
2024-01-17 12:12:15,NullPointerException,Invalid input format,user31,v1.0,Surabaya,iOS,Warning,Safari 16,Android 13,4846,68,95
2024-01-17 12:56:56,ResourceNotFoundException,Timeout while processing request,user19,v1.0,Surabaya,Web,Critical,Chrome 110,Android 13,405,101,84
2024-01-17 13:41:37,Connection Error,I/O error occurred,user57,v2.0,Bandung,iOS,Debug,Safari 16,Android 13,3616,136,40
2024-01-17 14:26:18,InvalidInputException,I/O error occurred,user92,v1.2,Surabaya,Web,Debug,Chrome 110,macOS 13,2012,143,14
2024-01-17 15:10:59,NullPointerException,Null pointer access,user50,v1.2,Makassar,iOS,Warning,Firefox 108,macOS 13,4982,110,92
2024-01-17 15:55:40,Connection Error,Null pointer access,user60,v1.1,Surabaya,Android,Critical,Chrome 110,macOS 13,4903,110,45
2024-01-17 16:40:21,NullPointerException,Timeout while processing request,user65,v1.0,Surabaya,Android,Error,Chrome 110,macOS 13,2473,48,28
2024-01-17 17:25:02,Connection Error,Resource not found,user7,v2.0,Bandung,iOS,Fatal,Chrome 110,macOS 13,1338,34,47
2024-01-17 18:09:43,NullPointerException,I/O error occurred,user94,v2.0,Bandung,iOS,Critical,Chrome 110,Android 13,4077,165,50
2024-01-17 18:54:24,NullPointerException,Invalid input format,user28,v1.2,Makassar,iOS,Info,Safari 16,iOS 16,863,116,75
2024-01-17 19:39:05,NullPointerException,Resource not found,user21,v1.2,Bandung,Android,Warning,Safari 16,Windows 10,2293,142,46
2024-01-17 20:23:47,Connection Error,Timeout while processing request,user68,v1.0,Makassar,Web,Debug,Safari 16,Android 13,2980,132,70
2024-01-17 21:08:28,InvalidInputException,Failed to connect to database,user26,v1.2,Bandung,Web,Critical,Chrome 110,Windows 10,3426,168,65
2024-01-17 21:53:09,Connection Error,I/O error occurred,user91,v1.1,Surabaya,Web,Debug,Firefox 108,Windows 10,1699,168,46
2024-01-17 22:37:50,NullPointerException,Invalid input format,user58,v1.2,Surabaya,Web,Critical,Chrome 110,Android 13,683,150,68
2024-01-17 23:22:31,Connection Error,Resource not found,user65,v1.1,Medan,Android,Critical,Edge 109,Windows 10,4594,62,80
2024-01-18 00:07:12,Connection Error,Failed to connect to database,user41,v1.1,Medan,Web,Error,Edge 109,iOS 16,1410,65,46
2024-01-18 00:51:53,ResourceNotFoundException,Resource not found,user100,v1.1,Makassar,iOS,Debug,Firefox 108,macOS 13,2906,68,96
2024-01-18 01:36:34,ResourceNotFoundException,Timeout while processing request,user22,v1.2,Bandung,iOS,Info,Chrome 110,Linux,3882,134,94
2024-01-18 02:21:15,NullPointerException,Resource not found,user54,v1.0,Medan,Android,Debug,Firefox 108,iOS 16,1331,181,25
2024-01-18 03:05:56,InvalidInputException,Timeout while processing request,user86,v1.1,Makassar,iOS,Warning,Chrome 110,iOS 16,4981,112,53
2024-01-18 03:50:37,Timeout Exception,Timeout while processing request,user82,v1.0,Makassar,iOS,Error,Chrome 110,Windows 10,522,39,61
2024-01-18 04:35:18,Connection Error,Resource not found,user9,v2.0,Surabaya,Android,Error,Chrome 110,macOS 13,722,78,12
2024-01-18 05:20:00,Connection Error,Failed to connect to database,user56,v2.0,Makassar,Web,Critical,Chrome 110,macOS 13,356,92,94
2024-01-18 06:04:41,NullPointerException,Failed to connect to database,user66,v2.0,Medan,Android,Warning,Chrome 110,Windows 10,274,104,36
2024-01-18 06:49:22,Connection Error,Failed to connect to database,user2,v1.1,Jakarta,Web,Debug,Firefox 108,Android 13,3276,68,15
2024-01-18 07:34:03,NullPointerException,Timeout while processing request,user32,v1.0,Makassar,Web,Fatal,Firefox 108,Android 13,430,116,10
2024-01-18 08:18:44,NullPointerException,Resource not found,user10,v1.1,Bandung,Android,Debug,Safari 16,macOS 13,2730,171,52
2024-01-18 09:03:25,NullPointerException,Resource not found,user21,v1.0,Surabaya,Android,Fatal,Firefox 108,Windows 10,3697,144,91
2024-01-18 09:48:06,Timeout Exception,Invalid input format,user45,v1.2,Medan,Web,Debug,Chrome 110,iOS 16,1474,26,50
2024-01-18 10:32:47,Connection Error,Timeout while processing request,user61,v1.1,Bandung,Android,Warning,Edge 109,Linux,1648,19,67
2024-01-18 11:17:28,InvalidInputException,Invalid input format,user87,v1.0,Bandung,iOS,Critical,Firefox 108,Windows 10,1297,102,83
2024-01-18 12:02:09,Connection Error,I/O error occurred,user43,v2.0,Surabaya,Android,Debug,Chrome 110,Windows 10,4619,38,54
2024-01-18 12:46:50,Connection Error,Timeout while processing request,user27,v1.2,Jakarta,iOS,Error,Edge 109,Linux,3565,136,53
2024-01-18 13:31:31,Connection Error,I/O error occurred,user45,v2.0,Jakarta,Web,Critical,Firefox 108,Android 13,760,49,16
2024-01-18 14:16:12,NullPointerException,I/O error occurred,user34,v1.0,Surabaya,iOS,Warning,Firefox 108,macOS 13,1333,143,81
2024-01-18 15:00:54,Connection Error,Invalid input format,user33,v1.2,Jakarta,Android,Warning,Chrome 110,macOS 13,4767,196,27
2024-01-18 15:45:35,Connection Error,Resource not found,user17,v1.1,Makassar,Android,Critical,Firefox 108,macOS 13,984,120,79
2024-01-18 16:30:16,ResourceNotFoundException,Resource not found,user47,v1.2,Bandung,Android,Warning,Chrome 110,Windows 10,2992,12,21
2024-01-18 17:14:57,NullPointerException,Failed to connect to database,user52,v1.0,Surabaya,Android,Info,Safari 16,iOS 16,1468,146,22
2024-01-18 17:59:38,ResourceNotFoundException,I/O error occurred,user63,v1.1,Bandung,Web,Info,Chrome 110,iOS 16,2027,101,57
2024-01-18 18:44:19,InvalidInputException,Null pointer access,user78,v1.2,Bandung,Web,Fatal,Chrome 110,macOS 13,4537,154,90
2024-01-18 19:29:00,InvalidInputException,Failed to connect to database,user64,v2.0,Surabaya,Web,Error,Firefox 108,Windows 10,4506,54,87
2024-01-18 20:13:41,ResourceNotFoundException,Null pointer access,user2,v1.2,Surabaya,iOS,Error,Firefox 108,Android 13,1165,158,62
2024-01-18 20:58:22,Connection Error,Null pointer access,user3,v1.1,Surabaya,Android,Error,Chrome 110,Windows 10,2875,123,40
2024-01-18 21:43:03,Connection Error,Timeout while processing request,user30,v1.0,Surabaya,iOS,Warning,Safari 16,Windows 10,1267,53,19
2024-01-18 22:27:44,ResourceNotFoundException,Invalid input format,user4,v1.1,Bandung,Android,Warning,Firefox 108,Windows 10,4309,194,18
2024-01-18 23:12:25,InvalidInputException,I/O error occurred,user57,v1.1,Medan,Web,Warning,Safari 16,Android 13,969,100,76
2024-01-18 23:57:07,Timeout Exception,Null pointer access,user70,v1.0,Jakarta,Web,Debug,Safari 16,macOS 13,2156,24,52
2024-01-19 00:41:48,ResourceNotFoundException,Failed to connect to database,user18,v1.1,Surabaya,Android,Fatal,Chrome 110,macOS 13,2065,165,39
2024-01-19 01:26:29,Connection Error,I/O error occurred,user52,v2.0,Medan,Android,Warning,Edge 109,Windows 10,3113,94,84
2024-01-19 02:11:10,ResourceNotFoundException,Failed to connect to database,user74,v1.1,Surabaya,iOS,Debug,Firefox 108,Windows 10,2830,27,89
2024-01-19 02:55:51,Connection Error,Null pointer access,user75,v1.1,Bandung,iOS,Critical,Firefox 108,Windows 10,1782,143,37
2024-01-19 03:40:32,Connection Error,I/O error occurred,user61,v2.0,Medan,Android,Error,Chrome 110,iOS 16,3698,46,10
2024-01-19 04:25:13,InvalidInputException,Failed to connect to database,user28,v2.0,Makassar,Android,Fatal,Chrome 110,Android 13,4329,113,54
2024-01-19 05:09:54,NullPointerException,Null pointer access,user63,v2.0,Jakarta,iOS,Error,Chrome 110,Android 13,702,186,94
2024-01-19 05:54:35,InvalidInputException,Resource not found,user69,v1.0,Medan,Android,Critical,Chrome 110,Android 13,1585,47,46
2024-01-19 06:39:16,Connection Error,Resource not found,user64,v2.0,Makassar,Web,Info,Safari 16,Windows 10,3916,55,41
2024-01-19 07:23:57,Connection Error,I/O error occurred,user43,v2.0,Makassar,iOS,Error,Chrome 110,iOS 16,2407,61,88
2024-01-19 08:08:38,NullPointerException,Failed to connect to database,user9,v1.0,Bandung,Android,Error,Firefox 108,Windows 10,1123,194,50
2024-01-19 08:53:20,NullPointerException,I/O error occurred,user25,v1.2,Makassar,Android,Debug,Chrome 110,macOS 13,2747,100,85
2024-01-19 09:38:01,ResourceNotFoundException,Invalid input format,user44,v2.0,Medan,Android,Warning,Edge 109,macOS 13,437,113,34
2024-01-19 10:22:42,Connection Error,I/O error occurred,user92,v1.2,Medan,iOS,Info,Chrome 110,Android 13,4234,95,24
2024-01-19 11:07:23,Connection Error,Failed to connect to database,user39,v2.0,Surabaya,Web,Info,Safari 16,Windows 10,820,114,42
2024-01-19 11:52:04,InvalidInputException,Invalid input format,user40,v2.0,Surabaya,iOS,Debug,Firefox 108,macOS 13,2263,174,64
2024-01-19 12:36:45,InvalidInputException,I/O error occurred,user98,v2.0,Jakarta,Web,Debug,Firefox 108,macOS 13,3654,153,42
2024-01-19 13:21:26,ResourceNotFoundException,Failed to connect to database,user25,v2.0,Makassar,Web,Debug,Chrome 110,Linux,4644,33,22
2024-01-19 14:06:07,NullPointerException,I/O error occurred,user100,v1.2,Medan,iOS,Warning,Edge 109,Android 13,3003,165,21
2024-01-19 14:50:48,Connection Error,Timeout while processing request,user46,v2.0,Medan,Android,Warning,Safari 16,macOS 13,1590,67,71
2024-01-19 15:35:29,Connection Error,Failed to connect to database,user20,v1.0,Surabaya,Android,Warning,Chrome 110,Windows 10,1166,25,80
2024-01-19 16:20:10,NullPointerException,Failed to connect to database,user14,v2.0,Bandung,Web,Debug,Firefox 108,Windows 10,545,161,21
2024-01-19 17:04:51,NullPointerException,Failed to connect to database,user15,v1.1,Bandung,iOS,Warning,Firefox 108,macOS 13,4602,125,71
2024-01-19 17:49:32,Connection Error,Timeout while processing request,user66,v1.1,Makassar,Web,Error,Firefox 108,iOS 16,2208,38,65
2024-01-19 18:34:14,InvalidInputException,Invalid input format,user83,v1.1,Jakarta,Web,Critical,Firefox 108,Linux,4647,58,62
2024-01-19 19:18:55,InvalidInputException,Resource not found,user22,v1.1,Surabaya,iOS,Warning,Edge 109,iOS 16,4453,182,24
2024-01-19 20:03:36,Timeout Exception,Resource not found,user33,v1.2,Makassar,Android,Error,Firefox 108,iOS 16,4064,120,41
2024-01-19 20:48:17,NullPointerException,Resource not found,user95,v1.1,Jakarta,Android,Critical,Chrome 110,Windows 10,536,194,57
2024-01-19 21:32:58,Connection Error,I/O error occurred,user90,v1.1,Jakarta,Web,Critical,Safari 16,Windows 10,2112,163,76
2024-01-19 22:17:39,NullPointerException,Timeout while processing request,user12,v2.0,Surabaya,Web,Critical,Edge 109,iOS 16,1044,89,92
2024-01-19 23:02:20,InvalidInputException,Resource not found,user84,v1.1,Surabaya,Android,Fatal,Edge 109,Android 13,242,153,34
2024-01-19 23:47:01,IOException,I/O error occurred,user3,v2.0,Jakarta,Web,Error,Chrome 110,iOS 16,2722,77,99
2024-01-20 00:31:42,ResourceNotFoundException,Timeout while processing request,user10,v1.0,Medan,Web,Debug,Edge 109,Linux,3648,108,73
2024-01-20 01:16:23,NullPointerException,I/O error occurred,user8,v1.0,Medan,iOS,Debug,Chrome 110,macOS 13,1337,63,13
